name,earliestPost,latestPost,posts_authored,reposts_made,reposts_received,total_likes_on_posts,total_replies_on_posts,total_bookmarks_on_posts,betweenness,closeness,eigenvector_centrality,pagerank,hub_score,authority_score,local_clustering,kcore,in_degree,out_degree,total_degree,betweenness_norm,closeness_norm,pagerank_norm,authority_norm,community,modularity
dismoviepod.bsky.social,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
disorientexpress.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
distillation.bsky.social,2025-10-06,2025-10-06,0,1,0,71,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
distresstolerance.bsky.social,2025-01-08,2025-01-08,0,1,0,153,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
diver3055.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
divinedisturber.bsky.social,2026-01-19,2026-01-19,0,1,0,1152,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
divinekanga.cville.online.ap.brid.gy,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dixojl205.bsky.social,2025-10-25,2025-10-25,0,1,0,61,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dixreloaded.bsky.social,2025-12-04,2025-12-04,0,1,0,464,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dizilizi.bsky.social,2025-03-18,2025-10-19,0,2,0,156,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djcasualties.blacksky.app,2025-03-31,2025-03-31,0,1,0,155,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djdeeplock.bsky.social,2025-05-04,2025-05-04,0,1,0,134,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djdynamic.ca,2025-10-24,2026-01-08,0,3,0,152,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djewkes.bsky.social,2025-12-31,2025-12-31,0,1,0,144,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djfrancois.bsky.social,2024-11-26,2026-01-31,0,14,0,536,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djimsta.bsky.social,2025-05-21,2025-05-21,0,1,0,81,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dj-ir0ngruve.bsky.social,2025-10-26,2025-12-13,0,2,0,949,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djmarkymarc.bsky.social,2025-03-17,2025-03-17,0,1,0,50,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djmonijn.bsky.social,2025-02-11,2025-02-11,0,1,0,74,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djnoneya.bsky.social,2026-01-19,2026-01-19,0,1,0,77,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djnrrd.com,2025-01-23,2025-01-23,0,1,0,835,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djnst.myatproto.social,2025-09-23,2025-09-23,0,1,0,498,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djrgrey.bsky.social,2025-01-31,2025-12-21,0,17,0,209,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djsubterrain.com,2025-01-23,2025-01-23,0,1,0,835,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djtalia.bsky.social,2024-12-19,2024-12-19,0,1,0,26,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djtheutii.bsky.social,2025-01-18,2025-07-31,0,2,0,3210,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djtomdog.bsky.social,2025-04-01,2025-05-21,0,2,0,237,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
djwalker.bsky.social,2025-11-07,2025-12-02,153,0,153,272,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkahn400.bsky.social,2026-01-13,2026-01-13,0,1,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkc1011.bsky.social,2025-08-18,2025-08-18,0,1,0,16,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkentexaminer.bsky.social,2025-03-20,2025-03-20,0,1,0,59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkildey.bsky.social,2025-02-17,2025-02-17,0,1,0,205,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkly70.bsky.social,2025-11-27,2026-01-27,0,4,0,90,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dknj66.bsky.social,2025-04-16,2025-04-16,0,1,0,19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkoymartin5.bsky.social,2025-01-11,2025-01-11,0,1,0,112,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dkrobbins.bsky.social,2025-02-22,2025-02-22,0,1,0,3214,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dlibris.bsky.social,2025-05-24,2025-05-24,0,1,0,371,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
d-lione.bsky.social,2025-03-05,2025-11-25,0,2,0,193,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dlooney.bsky.social,2024-11-20,2026-01-29,3,16,3,969,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dlored.bsky.social,2026-02-01,2026-02-01,0,1,0,991,35,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dlrcycling.bsky.social,2025-01-24,2026-01-30,0,4,0,45,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dlstaphilly.bsky.social,2024-11-20,2024-11-20,0,1,0,969,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmacottawa.bsky.social,2025-02-22,2025-07-20,0,5,0,3214,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmcdotlol.bsky.social,2024-12-19,2024-12-19,0,1,0,102,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmcdt.bsky.social,2024-11-15,2024-11-15,0,1,0,234,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmcguirecfc67.bsky.social,2025-03-29,2025-10-23,0,3,0,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmclaughlin87.bsky.social,2024-11-20,2024-11-20,0,1,0,969,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmcwriter.bsky.social,2025-03-16,2025-11-30,0,2,0,143,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmellieon.bsky.social,2025-01-22,2025-01-24,0,2,0,299,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmg2004.bsky.social,2025-05-16,2025-05-16,0,1,0,54,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmleathley.bsky.social,2024-12-03,2025-12-20,11,15,11,853,44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmmilkman.bsky.social,2025-03-17,2025-09-27,0,2,0,188,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmonty23.bsky.social,2025-01-18,2025-01-18,0,1,0,3210,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dmurphy.bsky.social,2024-11-17,2024-11-17,0,1,0,102,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dnapainter.bsky.social,2025-07-07,2025-07-07,0,1,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dnluce.bsky.social,2026-01-18,2026-01-18,0,1,0,1855,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dnphotographys.bsky.social,2025-10-13,2025-10-13,0,1,0,205,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
do60een.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dobz.bsky.social,2025-09-19,2025-09-19,0,1,0,59,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doc319.bsky.social,2025-06-23,2025-06-23,0,1,0,82,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docfloods.bsky.social,2026-01-19,2026-01-31,0,2,0,134,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docfreeride.bsky.social,2025-04-03,2025-04-03,0,1,0,22,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dochackenbush.bsky.social,2025-03-23,2025-12-02,0,2,0,189,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dochara.com,2024-12-03,2026-01-19,1,20,1,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dochasisgra.bsky.social,2024-12-01,2026-02-01,304,118,304,447,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docileroadmaster.bsky.social,2025-09-23,2025-09-23,0,1,0,498,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docinsf.bsky.social,2024-12-17,2025-12-23,1,1,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docjanicel.bsky.social,2026-01-19,2026-01-19,0,1,0,1152,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doclarock.bsky.social,2025-04-09,2025-04-09,0,1,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docrevan.bsky.social,2024-11-16,2025-11-16,0,2,0,182,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctecazoid.bsky.social,2025-10-06,2025-10-06,0,1,0,153,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorallisona.bsky.social,2025-02-18,2025-02-18,0,1,0,97,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorcuriosity.bsky.social,2025-01-23,2025-12-02,0,2,0,835,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorscience.bsky.social,2025-01-14,2025-01-18,0,2,0,3210,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorsyntax.bsky.social,2025-10-06,2025-10-06,0,1,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorwaddledee.bsky.social,2025-08-11,2025-12-16,0,2,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doctorwhofan1.bsky.social,2025-01-04,2025-11-19,0,2,0,17,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docuinn.bsky.social,2024-11-25,2024-11-25,0,1,0,104,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
docum3nt.bsky.social,2024-12-03,2025-12-15,0,11,0,109,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
documentgaming.bsky.social,2025-09-23,2025-09-23,0,1,0,112,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dodocurran.bsky.social,2025-09-27,2025-11-10,0,2,0,322,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogblud.bsky.social,2025-02-11,2026-01-10,0,3,0,102,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogcatcher4.bsky.social,2026-01-07,2026-01-07,0,1,0,2599,39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogcrazypinup.bsky.social,2025-05-01,2025-05-01,0,1,0,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogdaydreaming.bsky.social,2025-01-21,2025-01-21,0,1,0,81,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogemperor.bsky.social,2026-01-03,2026-01-03,0,1,0,37,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doghog42.bsky.social,2025-01-23,2026-02-01,0,13,0,1245,51,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doghousereilly.bsky.social,2026-01-30,2026-01-30,0,1,0,46,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doglordsm92.bsky.social,2025-02-05,2025-02-05,0,1,0,11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogman486.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogpawhat.tech,2025-02-14,2025-02-14,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogtorapproximate.bsky.social,2026-01-03,2026-01-03,0,1,0,426,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dogunderwater.bsky.social,2025-10-10,2025-10-10,0,1,0,46,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dohertylawteach.bsky.social,2025-12-05,2025-12-05,0,1,0,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dohertyta.bsky.social,2025-02-14,2025-10-09,0,4,0,65,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doigy666.bsky.social,2024-12-20,2025-03-23,0,2,0,28,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doireann.bsky.social,2025-12-17,2025-12-17,0,1,0,73,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doireanntierney.bsky.social,2025-11-29,2026-01-16,0,2,0,45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dojoshibagaki.bsky.social,2024-12-05,2026-01-03,0,5,0,835,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doktor-avalanche.bsky.social,2024-11-20,2025-12-26,0,16,0,969,45,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doktorgirlfriend.bsky.social,2025-04-30,2025-10-31,0,2,0,795,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doktor-x.bsky.social,2025-08-23,2025-08-23,0,1,0,148,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doktorzoom.bsky.social,2025-12-19,2025-12-19,0,1,0,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doktrock.bsky.social,2026-01-19,2026-01-19,0,1,0,1152,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dolanslimerick.bsky.social,2025-05-28,2025-12-10,4,1,4,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dolcevita.bsky.social,2025-12-04,2025-12-04,0,1,0,464,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dolefulcountenance.bsky.social,2025-06-30,2025-06-30,0,1,0,117,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dollydarren.bsky.social,2025-04-30,2025-09-04,0,2,0,115,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dollyfuzz.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dollyscrum.bsky.social,2025-03-12,2026-02-01,0,10,0,991,35,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dollystewart.bsky.social,2025-06-06,2025-06-06,0,1,0,209,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dollyz.bsky.social,2026-01-18,2026-01-18,0,1,0,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doloresquintana.bsky.social,2024-12-14,2025-01-31,0,2,0,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dolphindiaries.bsky.social,2025-04-17,2025-06-06,0,2,0,209,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
domesticallyunable.bsky.social,2025-02-10,2025-02-10,0,1,0,374,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
domhnaill061.bsky.social,2025-02-09,2025-11-12,14,11,14,779,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
domhnallh.bsky.social,2025-08-13,2025-08-13,0,1,0,443,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dominic11b4.bsky.social,2025-06-14,2025-06-14,0,1,0,175,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dommgoss.bsky.social,2025-03-26,2025-03-26,0,1,0,102,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
domquixote974.bsky.social,2024-12-27,2025-12-03,0,11,0,795,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
domruston.bsky.social,2025-10-08,2025-10-09,0,2,0,43,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donach.bsky.social,2025-04-30,2025-04-30,0,1,0,115,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donadarling.bsky.social,2025-03-17,2025-03-17,0,1,0,108,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donaeldtheunready.bsky.social,2025-02-18,2025-02-18,0,1,0,620,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalcoffey.bsky.social,2025-03-31,2025-03-31,0,1,0,20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalh.bsky.social,2025-09-18,2025-09-18,0,1,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donall.bsky.social,2025-07-03,2025-07-03,0,1,0,70,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donallgeoghegan.bsky.social,2024-11-21,2024-11-21,0,1,0,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalm.bsky.social,2025-01-06,2026-01-30,0,3,0,306,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalmc.bsky.social,2024-12-18,2024-12-18,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalokeeffe.bsky.social,2024-12-02,2024-12-02,0,1,0,229,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalorathaille.bsky.social,2024-11-24,2026-01-29,0,24,0,949,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donalwhelan1.bsky.social,2025-10-09,2025-10-09,0,1,0,88,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donaupiratin.bsky.social,2025-12-29,2026-01-26,0,2,0,130,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doncorleone77.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
doncorleonie.bsky.social,2024-12-05,2025-11-01,1,10,1,371,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
dondavern.bsky.social,2025-01-18,2025-10-05,0,5,0,74,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donegal01.bsky.social,2025-01-30,2025-02-01,0,2,0,78,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donegalabu.bsky.social,2024-12-15,2025-02-05,2,1,2,65,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donegalpaul9.bsky.social,2024-11-30,2024-11-30,1,0,1,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donellstiers.bsky.social,2025-09-24,2025-09-24,0,1,0,120,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donesparce.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donet.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donknox.bsky.social,2025-03-17,2025-03-17,0,1,0,108,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donmoyn.bsky.social,2026-01-19,2026-01-19,0,1,0,1152,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donna831.bsky.social,2025-07-16,2025-07-20,0,2,0,59,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donnaablack.bsky.social,2025-01-11,2025-01-11,0,1,0,29,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donnachadelong.info,2025-05-27,2025-05-27,0,1,0,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donnacooney1.bsky.social,2026-01-12,2026-01-26,0,2,0,130,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donnahennessy.bsky.social,2024-12-20,2024-12-20,0,1,0,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
donnalanclos.com,2025-10-29,2025-10-29,0,1,0,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.3791695900979975
